uid,amount_usd,kind,class,token_bought_symbol,token_sold_symbol,token_bought_amount,token_sold_amount,token_bought_price_usd,token_sold_price_usd,fulfill,fee
0x3bdc6d5dfd8546b27dd40f081db94d4fec7e3a6e54650bea2bba75d6655184e1acb6cb907c5ad997aeb5f44bffe8abec223592d2669ec941,,sell,limit,YFI,POND,8.196081228085166,,6038.983426222036,,0,0.0
0xe162f3b73fa43fa80cf49e2e0d83b2b42db8f349d8c28b483ad041fce2302fe97827afab37ebc0f9cdc6b0d68db0470a0c1d4c8467862794,1410.366694300573,sell,limit,WETH,BITCOIN,0.6900000000000001,10000.0,3437.0,0.1410366694300573,0,0.0
0x578970872395120b8223694aa1786801459581badd5db4235642972ed94cf6187827afab37ebc0f9cdc6b0d68db0470a0c1d4c8467862762,1799.0845456711652,sell,limit,WETH,BITCOIN,0.62505122316154,12756.14741146,3437.0,0.1410366694300573,0,0.0
0xf639484091c862969f231a58e9656eb37bf3311d1621d1b6832ab8b484b27a227827afab37ebc0f9cdc6b0d68db0470a0c1d4c8467862733,1410.366694300573,sell,limit,WETH,BITCOIN,0.5900000000000001,10000.0,3437.0,0.1410366694300573,0,0.0
0xd03bcabdde7644508fd91f1d516fd6bd747108818ff7147f7e745f85697cf7b29b2269abb05d0a2734c97e92edb8b7497f586c1d669ec743,19729.25487588943,sell,limit,MOG,USDT,10582010582.010584,20000.0,2.205048033769e-06,0.9864627437944715,0,0.0
0xfa314b6048f19f71aff57b5def13dfbb171ba204160f4dde73c313a15ce8ae4ed94eb64f91af31da0edf60379ecb709193c9cf33678625a4,679.5113414664031,sell,limit,RETH,LUSD,0.1777722354565525,685.7511521601119,3844.0806478817076,0.9909007652789886,0,0.0
0x8f4355a4d45d2d83b7414f8c761f8d372acc3d6c38d97044a77a8c6a0744b780acb6cb907c5ad997aeb5f44bffe8abec223592d2669ec2b7,,sell,limit,AURA,POND,76060.81031517364,,0.7242503608186158,,0,0.0
0x51431ae58c0d7c7f2b1afcd28e17076d8be75d89529554f48b362ebe1737c51d2e8c1428237d0014da3abb300d26c9198576d46967862124,38094.58079845053,sell,limit,USDT,FET,41523.575423999995,27318.141726770285,0.9864627437944715,1.3944792138302704,0,0.0
0x1483985c0624b9bfb6ea4edc29b400c63637a0f157947858f8ebade02270dc43acb6cb907c5ad997aeb5f44bffe8abec223592d2669ec149,,sell,limit,LPXCVX,POND,,,,,0,0.0
0xeb43b14732e03dd481af644986f7b5dd3e4a3509fa04b40f05c64651ae1db82cacb6cb907c5ad997aeb5f44bffe8abec223592d2669ec0fc,,sell,limit,CVX,POND,23257.2167029573,,2.4138746236976325,,0,0.0
0x6c806548b1b088d1b0ce22f2ba61d281dc1c4841158b35314a7aa3d7cd9786c9c8bd5e90f3f5f20c34735726a40a88d6c09f4cea66bd12a2,391405.8022852005,sell,limit,USDC,LUSD,395000.0,395000.0,0.9883074887747738,0.9909007652789886,0,0.0
0xc956c15dc63e78a39c099cf66f3d220231f90311543330aa9d2bf291a778e381e20bd36ce42cd3f67b054c4c31b318143ee11bdf6696d03d,16217.037486666455,sell,limit,USDT,AIUS,16500.987548,270.50799259287777,0.9864627437944715,59.95030805272197,0,0.0
0x151531bbe641ee9b14d99c35b6118904457aa88554485000cc8391fd5c5092566ecba7527448bb56caba8ca7768d271deaea72a966bd0a3d,6918.152421423417,sell,limit,MOG,USDC,4000000000.0000005,7000.0,2.205048033769e-06,0.9883074887747738,0,0.0
0x00602af49f0caef265dbf6989de85e93e531438029c74a9ccf884575063f88066ecba7527448bb56caba8ca7768d271deaea72a966bd0a0b,4941.537443873869,sell,limit,MOG,USDC,2702702702.7027025,5000.0,2.205048033769e-06,0.9883074887747738,0,0.0
0xdc4d4e6879292b0e5cb8604867adfe07d01d83284591fac0de665179c59eb34e6ecba7527448bb56caba8ca7768d271deaea72a966bd09e8,4941.537443873869,sell,limit,BOBO,USDC,,5000.0,,0.9883074887747738,0,0.0
0xea1aa44c00a64006656c2c5e8a9b65fa0d4fe842c9abd934a0b5d29d39703c616ecba7527448bb56caba8ca7768d271deaea72a966bd09bc,5165.346158004043,sell,limit,BOBO,USDC,,5226.45656,,0.9883074887747738,0,0.0
0x78cd5646bd749ce1aa09bf7467b5bb023b6cf5746b9641786cf08936945c6d370a170cdb6eb5a46c15cffd727c8659f2f371f478669eb4fb,52044.132925275604,sell,limit,USDC,BTRFLY,75900.0,165.0,0.9883074887747738,315.41898742591275,0,0.0
0xf195d1a1b8e05f78f19887ea066208b38d084b74e8947454532f0d983ecfbc1c0a170cdb6eb5a46c15cffd727c8659f2f371f478669eb4d1,52044.132925275604,sell,limit,USDC,BTRFLY,72600.0,165.0,0.9883074887747738,315.41898742591275,0,0.0
0x3fc669d2898e5cfa5d09abb92579ff6fa1a4ed9734a08575e3c28b0325cbebbf0a170cdb6eb5a46c15cffd727c8659f2f371f478669eb49b,52044.132925275604,sell,limit,USDC,BTRFLY,69300.0,165.0,0.9883074887747738,315.41898742591275,0,0.0
0xc515f6cd134fe24c1422dbd68b22077a70972c4f3a5e36cf8c51faf5690831b06b21b2807991c08e0bfd3d5c4018a9f456a6395c678613db,967.2477504233306,sell,limit,USDT,IXS,1138.657732,1686.9003439378207,0.9864627437944715,0.5733876063866541,0,0.0
0xeb24ddff82fe7d590f9838ca8f5c15875d5415e85315339e83d36eb237def7600a170cdb6eb5a46c15cffd727c8659f2f371f478669eb43e,52044.132925275604,sell,limit,USDC,BTRFLY,66000.0,165.0,0.9883074887747738,315.41898742591275,0,0.0
0x09caa858b2dee436f82dac7bd75693ef05bb8f988d3d40616e2fc405f4ca3b821e7d7603cd1efb6fd2ed5ddee193cbe0ea1ac0cd6696cadc,3437.0,sell,limit,AJNA,WETH,182975.92036887948,1.0,0.01972593441351436,3437.0,0,0.0
0xd13833d9d131c1f6d0bccf5d5c4f7786196473e35259f1f8395ce5793fe78f0a61956c07e2499d10a36b01e73bdf56b97efb63ad669eb042,,sell,limit,ETH,VANCE,,,3415.0,,0,0.0
0xe99507b7f7e69beac636edda58302a7c5874c74c41bdd87e4b71e4b91e0a43aa0b7c43af43d76f79b6f6cfbafb3a01dde04682256696c71d,,sell,limit,STETH,RSETH,21.423475552631917,,3437.0,,0,0.0
0xa0cf6f9c8fcabe670cfa395f1cdbbdc2b4e3653b2cf796c9a1058218c6a4a82194c8680fe9af2e2085368ffd9a3a722843055754669eb00d,,sell,limit,ETH,VANCE,,,3415.0,,0,0.0
0xa21afa86dc43b3ab0681052462bc95cab4c6e97b55aea50056a1ecc5433fc43194c8680fe9af2e2085368ffd9a3a722843055754669eae65,,buy,limit,ETH,VANCE,,,3415.0,,0,0.0
