uid,amount_usd,token_bought_symbol,token_sold_symbol,token_bought_amount,token_sold_amount,token_bought_price_usd,token_sold_price_usd,fulfill
0xd05c410eb464d2132b88801785e181ec492f4aa4d7612fa9f5032b5a10fcd9d1c5d3d004a223299c4f95bb702534c14a32e8778c66c7d218,2132.938830665594,USDC,SDT,3800.0,10000.0,1.012831606144261,0.21329388306655941,0
0xea61ab08114392cc69825490e60eaa0389a16743c865c2f28771b1a8fc2990569bb90ea130012711eb16fb963a8232e19e4fd82e66c79ad8,1216.3133881803492,USDT,IETH,842539.361333,0.008425393613335495,1.0122111969123249,144362.79703955905,0
0xb70a2209fe6d8852ab7921f887e653f8844a721bf60647ad90309c3cbda62b77824932206b216977e3a94094a9d6ecfc6851f0c866c7688d,9566.290853784627,USDT,AGRS,940288.1308469999,5.00153261089e-07,1.0122111969123249,19126718944.02054,0
0x5e5c52699761d35b388813aa75ca1160e300f980f4b16b1e5585a0f2b5a42a12b62f6b92cb89afde2d98c23fcdf46ca46544889466c71b86,27487.337230885314,USDC,HEX,42044689.552355,0.00210223447761776,1.012831606144261,13075295.607383342,0
0x1c862e13bbab2c378ea2dbdd2738a6233b03baad93d4d5d53ac0a7c3f8487bd9b62f6b92cb89afde2d98c23fcdf46ca46544889466c71b70,27487.337230885314,USDC,HEX,21022344.776177,0.00210223447761776,1.012831606144261,13075295.607383342,0
0xdbc0487faffc0753b9aaf133e6c9211c9790ba75e466aec0c96613d42b263bbe5c10c47b2d848e06a5dffa45b3bc10860797cdad66c6ba78,56.032890426020174,USDC,RAD,562.0,50.00000000000001,1.012831606144261,1.1206578085204033,0
0x91d468b15473a4ea184e0374a1adf15796e85c403710de5dbfb093b29a1e4a024a0573f70e77a28dd079c0e079174135ab6b41c566c6b6f5,145.2996269674048,USDC,JASMY,540.0,5000.0,1.012831606144261,0.029059925393480963,0
0x70c8a182f8b1f471e3f824702a5bb44e944101fa3b1dbb9d64c4a7dea8d06789fdb54efa4020c5f4524fe25e2949800f4342c26c66c54f9e,663.3415113945883,USDC,COW,9752.4,2800.0,1.012831606144261,0.2369076826409244,0
0xde6989dd5f3d58b14736e60c04eb5486ced8dd3ca13bfc952da45a15adc7a723fdb54efa4020c5f4524fe25e2949800f4342c26c66c54f67,533.04228594208,USDC,COW,6711.75,2250.0,1.012831606144261,0.2369076826409244,0
0x62735a3cf33205d28dd27963b58eebd00ee6262d7b9405f614d3cafec8c1a462fdb54efa4020c5f4524fe25e2949800f4342c26c66c54f40,402.7430604895715,USDC,COW,4221.099999999999,1700.0000000000002,1.012831606144261,0.2369076826409244,0
0x6ea605de231301d878c9d37d495b83e2718b70f98e82e35f3e468ca2f032343dfdb54efa4020c5f4524fe25e2949800f4342c26c66c54f1b,284.2892191691093,USDC,COW,2379.6,1200.0,1.012831606144261,0.2369076826409244,0
0x0530b82b1f0d6552da821e20f1bf35ca5b280934c8f59104a026cf277ba747a0fdb54efa4020c5f4524fe25e2949800f4342c26c66c54ef1,189.52614611273955,USDC,COW,1186.3999999999999,800.0000000000001,1.012831606144261,0.2369076826409244,0
